date,country,countryCode,confirmed,deaths,pop,continent,lat,lon,confirmed_cum,deaths_cum,confirmed_cum_norm,deaths_cum_norm,confirmed_norm,deaths_norm,index,countryCode3,gdp_year,gdp
2019-12-31,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-01,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-02,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-03,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-04,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-05,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-06,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-07,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-08,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-09,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-10,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-11,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-12,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-13,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-14,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-15,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-16,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-17,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-18,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-19,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-20,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-21,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-22,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-23,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-24,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-25,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-26,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-27,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-28,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-29,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-30,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-01-31,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-01,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-02,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-03,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-04,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-05,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-06,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-07,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-08,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-09,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-10,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-11,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-12,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-13,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-14,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-15,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-16,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-17,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-18,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-19,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-20,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-21,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-22,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-23,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-24,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-25,Afghanistan,AF,1.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.026901689872692054,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-26,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-27,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-28,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-02-29,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-01,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-02,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-03,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-04,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-05,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-06,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-07,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1.0,0.0,0.026901689872692054,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-08,Afghanistan,AF,3.0,0.0,37172386.0,Asia,33.7680065,66.2385139,4.0,0.0,0.10760675949076821,0.0,0.08070506961807616,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-09,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,4.0,0.0,0.10760675949076821,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-10,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,4.0,0.0,0.10760675949076821,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-11,Afghanistan,AF,3.0,0.0,37172386.0,Asia,33.7680065,66.2385139,7.0,0.0,0.1883118291088444,0.0,0.08070506961807616,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-12,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,7.0,0.0,0.1883118291088444,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-13,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,7.0,0.0,0.1883118291088444,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-14,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,7.0,0.0,0.1883118291088444,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-15,Afghanistan,AF,3.0,0.0,37172386.0,Asia,33.7680065,66.2385139,10.0,0.0,0.26901689872692053,0.0,0.08070506961807616,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-16,Afghanistan,AF,6.0,0.0,37172386.0,Asia,33.7680065,66.2385139,16.0,0.0,0.43042703796307286,0.0,0.16141013923615233,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-17,Afghanistan,AF,5.0,0.0,37172386.0,Asia,33.7680065,66.2385139,21.0,0.0,0.5649354873265332,0.0,0.13450844936346026,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-18,Afghanistan,AF,1.0,0.0,37172386.0,Asia,33.7680065,66.2385139,22.0,0.0,0.5918371771992252,0.0,0.026901689872692054,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-19,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,22.0,0.0,0.5918371771992252,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-20,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,22.0,0.0,0.5918371771992252,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-21,Afghanistan,AF,2.0,0.0,37172386.0,Asia,33.7680065,66.2385139,24.0,0.0,0.6456405569446093,0.0,0.05380337974538411,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-22,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,24.0,0.0,0.6456405569446093,0.0,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-23,Afghanistan,AF,10.0,0.0,37172386.0,Asia,33.7680065,66.2385139,34.0,0.0,0.9146574556715299,0.0,0.26901689872692053,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-24,Afghanistan,AF,6.0,1.0,37172386.0,Asia,33.7680065,66.2385139,40.0,1.0,1.0760675949076821,0.026901689872692054,0.16141013923615233,0.026901689872692054,204.0,AFG,2018.0,520.896602719135
2020-03-25,Afghanistan,AF,2.0,0.0,37172386.0,Asia,33.7680065,66.2385139,42.0,1.0,1.1298709746530664,0.026901689872692054,0.05380337974538411,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-26,Afghanistan,AF,33.0,0.0,37172386.0,Asia,33.7680065,66.2385139,75.0,1.0,2.017626740451904,0.026901689872692054,0.8877557657988379,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-27,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,75.0,1.0,2.017626740451904,0.026901689872692054,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-03-28,Afghanistan,AF,16.0,1.0,37172386.0,Asia,33.7680065,66.2385139,91.0,2.0,2.448053778414977,0.05380337974538411,0.43042703796307286,0.026901689872692054,204.0,AFG,2018.0,520.896602719135
2020-03-29,Afghanistan,AF,15.0,1.0,37172386.0,Asia,33.7680065,66.2385139,106.0,3.0,2.851579126505358,0.08070506961807616,0.4035253480903808,0.026901689872692054,204.0,AFG,2018.0,520.896602719135
2020-03-30,Afghanistan,AF,8.0,1.0,37172386.0,Asia,33.7680065,66.2385139,114.0,4.0,3.066792645486894,0.10760675949076821,0.21521351898153643,0.026901689872692054,204.0,AFG,2018.0,520.896602719135
2020-03-31,Afghanistan,AF,27.0,0.0,37172386.0,Asia,33.7680065,66.2385139,141.0,4.0,3.7931382720495797,0.10760675949076821,0.7263456265626855,0.0,204.0,AFG,2018.0,520.896602719135
2020-04-01,Afghanistan,AF,25.0,0.0,37172386.0,Asia,33.7680065,66.2385139,166.0,4.0,4.465680518866881,0.10760675949076821,0.6725422468173013,0.0,204.0,AFG,2018.0,520.896602719135
2020-04-02,Afghanistan,AF,26.0,0.0,37172386.0,Asia,33.7680065,66.2385139,192.0,4.0,5.1651244555568745,0.10760675949076821,0.6994439366899934,0.0,204.0,AFG,2018.0,520.896602719135
2020-04-03,Afghanistan,AF,43.0,0.0,37172386.0,Asia,33.7680065,66.2385139,235.0,4.0,6.321897120082633,0.10760675949076821,1.1567726645257583,0.0,204.0,AFG,2018.0,520.896602719135
2020-04-04,Afghanistan,AF,0.0,0.0,37172386.0,Asia,33.7680065,66.2385139,235.0,4.0,6.321897120082633,0.10760675949076821,0.0,0.0,204.0,AFG,2018.0,520.896602719135
2020-04-05,Afghanistan,AF,35.0,1.0,37172386.0,Asia,33.7680065,66.2385139,270.0,5.0,7.263456265626854,0.13450844936346026,0.9415591455442219,0.026901689872692054,204.0,AFG,2018.0,520.896602719135
2020-04-06,Afghanistan,AF,29.0,2.0,37172386.0,Asia,33.7680065,66.2385139,299.0,7.0,8.043605271934924,0.1883118291088444,0.7801490063080696,0.05380337974538411,204.0,AFG,2018.0,520.896602719135
2020-04-07,Afghanistan,AF,38.0,0.0,37172386.0,Asia,33.7680065,66.2385139,337.0,7.0,9.065869487097222,0.1883118291088444,1.022264215162298,0.0,204.0,AFG,2018.0,520.896602719135
2020-04-08,Afghanistan,AF,30.0,4.0,37172386.0,Asia,33.7680065,66.2385139,367.0,11.0,9.872920183277984,0.2959185885996126,0.8070506961807616,0.10760675949076821,204.0,AFG,2018.0,520.896602719135
2020-04-09,Afghanistan,AF,56.0,3.0,37172386.0,Asia,33.7680065,66.2385139,423.0,14.0,11.379414816148739,0.3766236582176888,1.5064946328707551,0.08070506961807616,204.0,AFG,2018.0,520.896602719135
2020-04-10,Afghanistan,AF,61.0,1.0,37172386.0,Asia,33.7680065,66.2385139,484.0,15.0,13.020417898382954,0.4035253480903808,1.6410030822342154,0.026901689872692054,204.0,AFG,2018.0,520.896602719135
2020-04-11,Afghanistan,AF,37.0,0.0,37172386.0,Asia,33.7680065,66.2385139,521.0,15.0,14.015780423672561,0.4035253480903808,0.995362525289606,0.0,204.0,AFG,2018.0,520.896602719135
2020-04-12,Afghanistan,AF,34.0,3.0,37172386.0,Asia,33.7680065,66.2385139,555.0,18.0,14.93043787934409,0.484230417708457,0.9146574556715299,0.08070506961807616,204.0,AFG,2018.0,520.896602719135
2020-04-13,Afghanistan,AF,52.0,0.0,37172386.0,Asia,33.7680065,66.2385139,607.0,18.0,16.329325752724078,0.484230417708457,1.3988878733799868,0.0,204.0,AFG,2018.0,520.896602719135
2020-04-14,Afghanistan,AF,58.0,3.0,37172386.0,Asia,33.7680065,66.2385139,665.0,21.0,17.889623765340218,0.5649354873265332,1.5602980126161392,0.08070506961807616,204.0,AFG,2018.0,520.896602719135
2020-04-15,Afghanistan,AF,49.0,2.0,37172386.0,Asia,33.7680065,66.2385139,714.0,23.0,19.20780656910213,0.6187388670719173,1.3181828037619108,0.05380337974538411,204.0,AFG,2018.0,520.896602719135
2020-04-16,Afghanistan,AF,70.0,2.0,37172386.0,Asia,33.7680065,66.2385139,784.0,25.0,21.090924860190572,0.6725422468173013,1.8831182910884439,0.05380337974538411,204.0,AFG,2018.0,520.896602719135
2020-04-17,Afghanistan,AF,10.0,4.0,37172386.0,Asia,33.7680065,66.2385139,794.0,29.0,21.35994175891749,0.7801490063080696,0.26901689872692053,0.10760675949076821,204.0,AFG,2018.0,520.896602719135
2020-04-18,Afghanistan,AF,51.0,1.0,37172386.0,Asia,33.7680065,66.2385139,845.0,30.0,22.731927942424786,0.8070506961807616,1.3719861835072948,0.026901689872692054,204.0,AFG,2018.0,520.896602719135
2020-04-19,Afghanistan,AF,63.0,0.0,37172386.0,Asia,33.7680065,66.2385139,908.0,30.0,24.426734404404385,0.8070506961807616,1.6948064619795995,0.0,204.0,AFG,2018.0,520.896602719135
2020-04-20,Afghanistan,AF,88.0,3.0,37172386.0,Asia,33.7680065,66.2385139,996.0,33.0,26.794083113201285,0.8877557657988379,2.367348708796901,0.08070506961807616,204.0,AFG,2018.0,520.896602719135
2020-04-21,Afghanistan,AF,35.0,2.0,37172386.0,Asia,33.7680065,66.2385139,1031.0,35.0,27.735642258745507,0.9415591455442219,0.9415591455442219,0.05380337974538411,204.0,AFG,2018.0,520.896602719135
2020-04-22,Afghanistan,AF,61.0,1.0,37172386.0,Asia,33.7680065,66.2385139,1092.0,36.0,29.376645340979724,0.968460835416914,1.6410030822342154,0.026901689872692054,204.0,AFG,2018.0,520.896602719135
2020-04-23,Afghanistan,AF,84.0,4.0,37172386.0,Asia,33.7680065,66.2385139,1176.0,40.0,31.636387290285857,1.0760675949076821,2.259741949306133,0.10760675949076821,204.0,AFG,2018.0,520.896602719135
2020-04-24,Afghanistan,AF,105.0,2.0,37172386.0,Asia,33.7680065,66.2385139,1281.0,42.0,34.46106472691852,1.1298709746530664,2.824677436632666,0.05380337974538411,204.0,AFG,2018.0,520.896602719135
2020-04-25,Afghanistan,AF,70.0,1.0,37172386.0,Asia,33.7680065,66.2385139,1351.0,43.0,36.344183018006966,1.1567726645257583,1.8831182910884439,0.026901689872692054,204.0,AFG,2018.0,520.896602719135
2020-04-26,Afghanistan,AF,112.0,4.0,37172386.0,Asia,33.7680065,66.2385139,1463.0,47.0,39.357172283748476,1.2643794240165265,3.0129892657415103,0.10760675949076821,204.0,AFG,2018.0,520.896602719135
2020-04-27,Afghanistan,AF,68.0,10.0,37172386.0,Asia,33.7680065,66.2385139,1531.0,57.0,41.18648719509154,1.533396322743447,1.8293149113430598,0.26901689872692053,204.0,AFG,2018.0,520.896602719135
2020-04-28,Afghanistan,AF,172.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1703.0,57.0,45.813577853194566,1.533396322743447,4.627090658103033,0.0,204.0,AFG,2018.0,520.896602719135
2020-04-29,Afghanistan,AF,124.0,3.0,37172386.0,Asia,33.7680065,66.2385139,1827.0,60.0,49.14938739740838,1.6141013923615233,3.3358095442138147,0.08070506961807616,204.0,AFG,2018.0,520.896602719135
2020-04-30,Afghanistan,AF,122.0,0.0,37172386.0,Asia,33.7680065,66.2385139,1949.0,60.0,52.43139356187682,1.6141013923615233,3.282006164468431,0.0,204.0,AFG,2018.0,520.896602719135
2020-05-01,Afghanistan,AF,222.0,4.0,37172386.0,Asia,33.7680065,66.2385139,2171.0,64.0,58.40356871361445,1.7217081518522914,5.972175151737636,0.10760675949076821,204.0,AFG,2018.0,520.896602719135
2020-05-02,Afghanistan,AF,164.0,4.0,37172386.0,Asia,33.7680065,66.2385139,2335.0,68.0,62.81544585273595,1.8293149113430598,4.411877139121497,0.10760675949076821,204.0,AFG,2018.0,520.896602719135
2020-05-03,Afghanistan,AF,134.0,4.0,37172386.0,Asia,33.7680065,66.2385139,2469.0,72.0,66.42027229567668,1.936921670833828,3.6048264429407353,0.10760675949076821,204.0,AFG,2018.0,520.896602719135
2020-05-04,Afghanistan,AF,235.0,13.0,37172386.0,Asia,33.7680065,66.2385139,2704.0,85.0,72.74216941575932,2.2866436391788247,6.321897120082633,0.3497219683449967,204.0,AFG,2018.0,520.896602719135
2020-05-05,Afghanistan,AF,190.0,5.0,37172386.0,Asia,33.7680065,66.2385139,2894.0,90.0,77.85349049157081,2.421152088542285,5.111321075811491,0.13450844936346026,204.0,AFG,2018.0,520.896602719135
2020-05-06,Afghanistan,AF,330.0,5.0,37172386.0,Asia,33.7680065,66.2385139,3224.0,95.0,86.73104814955919,2.5556605379057453,8.877557657988378,0.13450844936346026,204.0,AFG,2018.0,520.896602719135
2020-05-07,Afghanistan,AF,168.0,9.0,37172386.0,Asia,33.7680065,66.2385139,3392.0,104.0,91.25053204817145,2.7977757467599735,4.519483898612266,0.2421152088542285,204.0,AFG,2018.0,520.896602719135
2020-05-08,Afghanistan,AF,171.0,2.0,37172386.0,Asia,33.7680065,66.2385139,3563.0,106.0,95.85072101640179,2.851579126505358,4.600188968230341,0.05380337974538411,204.0,AFG,2018.0,520.896602719135
2020-05-09,Afghanistan,AF,215.0,3.0,37172386.0,Asia,33.7680065,66.2385139,3778.0,109.0,101.63458433903058,2.932284196123434,5.783863322628791,0.08070506961807616,204.0,AFG,2018.0,520.896602719135
2020-05-10,Afghanistan,AF,255.0,6.0,37172386.0,Asia,33.7680065,66.2385139,4033.0,115.0,108.49451525656706,3.0936943353595865,6.859930917536474,0.16141013923615233,204.0,AFG,2018.0,520.896602719135
2020-05-11,Afghanistan,AF,369.0,5.0,37172386.0,Asia,33.7680065,66.2385139,4402.0,120.0,118.42123881959043,3.2282027847230466,9.926723563023367,0.13450844936346026,204.0,AFG,2018.0,520.896602719135
2020-05-12,Afghanistan,AF,285.0,2.0,37172386.0,Asia,33.7680065,66.2385139,4687.0,122.0,126.08822043330765,3.282006164468431,7.666981613717236,0.05380337974538411,204.0,AFG,2018.0,520.896602719135
2020-05-13,Afghanistan,AF,280.0,5.0,37172386.0,Asia,33.7680065,66.2385139,4967.0,127.0,133.62069359766144,3.416514613831891,7.5324731643537755,0.13450844936346026,204.0,AFG,2018.0,520.896602719135
2019-12-31,Albania,AL,0.0,0.0,2866376.0,Europe,41.000028,19.9999619,0.0,0.0,0.0,0.0,0.0,0.0,119.0,ALB,2018.0,5268.84850355919
2020-01-01,Albania,AL,0.0,0.0,2866376.0,Europe,41.000028,19.9999619,0.0,0.0,0.0,0.0,0.0,0.0,119.0,ALB,2018.0,5268.84850355919
2020-01-02,Albania,AL,0.0,0.0,2866376.0,Europe,41.000028,19.9999619,0.0,0.0,0.0,0.0,0.0,0.0,119.0,ALB,2018.0,5268.84850355919
2020-01-03,Albania,AL,0.0,0.0,2866376.0,Europe,41.000028,19.9999619,0.0,0.0,0.0,0.0,0.0,0.0,119.0,ALB,2018.0,5268.84850355919
2020-01-04,Albania,AL,0.0,0.0,2866376.0,Europe,41.000028,19.9999619,0.0,0.0,0.0,0.0,0.0,0.0,119.0,ALB,2018.0,5268.84850355919
2020-01-05,Albania,AL,0.0,0.0,2866376.0,Europe,41.000028,19.9999619,0.0,0.0,0.0,0.0,0.0,0.0,119.0,ALB,2018.0,5268.84850355919
