,date,stock,adj_close,adj_close_diff%,adj_close_norm
28,2018-01-15,Bitcoin/USD,13819.7998046875,0.3470796157965417,0.6665457247706061
29,2018-01-16,Bitcoin/USD,11490.5,-16.85480135462911,0.5198407035927555
30,2018-01-17,Bitcoin/USD,11188.599609375,-2.627391241677912,0.5008262756899531
31,2018-01-18,Bitcoin/USD,11474.900390625,2.558861620270214,0.518858201890261
32,2018-01-19,Bitcoin/USD,11607.400390625,1.154694119247024,0.5272033772373533
33,2018-01-20,Bitcoin/USD,12899.2001953125,11.129105236439107,0.6085641008860844
34,2018-01-21,Bitcoin/USD,11600.099609375,-10.071171594108497,0.5267435561075268
35,2018-01-22,Bitcoin/USD,10931.400390625,-5.764598936801968,0.48462723735331975
36,2018-01-23,Bitcoin/USD,10868.400390625,-0.5763214020962026,0.4806593426599853
37,2018-01-24,Bitcoin/USD,11359.400390625,4.517684133384825,0.5115837282858143
38,2018-01-25,Bitcoin/USD,11259.400390625,-0.8803281560753051,0.505285482740839
39,2018-01-26,Bitcoin/USD,11171.400390625,-0.7815691506385392,0.4997430266612607
40,2018-01-27,Bitcoin/USD,11440.7001953125,2.4106181433931617,0.5167041896126185
41,2018-01-28,Bitcoin/USD,11786.2998046875,3.020790716258781,0.5384709016135317
42,2018-01-29,Bitcoin/USD,11296.400390625,-4.156515803778071,0.5076158335924799
43,2018-01-30,Bitcoin/USD,10106.2998046875,-10.535219581320588,0.4326603764579454
44,2018-01-31,Bitcoin/USD,10221.099609375,1.1359232053877344,0.4398907500423163
45,2018-02-01,Bitcoin/USD,9170.5400390625,-10.27834196380305,0.37372392870779686
46,2018-02-02,Bitcoin/USD,8830.75,-3.7052347802326024,0.35232311771027286
47,2018-02-03,Bitcoin/USD,9174.91015625,3.897292486481896,0.37399916941886874
48,2018-02-04,Bitcoin/USD,8277.009765625,-9.786476110758924,0.3174471980680132
49,2018-02-05,Bitcoin/USD,6955.27001953125,-15.968807377551098,0.2342007833934947
50,2018-02-06,Bitcoin/USD,7754.0,11.483809805022926,0.28450675880475046
51,2018-02-07,Bitcoin/USD,7621.2998046875,-1.7113772931712679,0.2761489746653073
52,2018-02-08,Bitcoin/USD,8265.58984375,8.453807822469184,0.3167279433472813
53,2018-02-09,Bitcoin/USD,8736.98046875,5.703048831493129,0.3464172823857754
54,2018-02-10,Bitcoin/USD,8621.900390625,-1.3171607575021227,0.33916925649211344
55,2018-02-11,Bitcoin/USD,8129.97021484375,-5.705588715872301,0.3081862861115813
56,2018-02-12,Bitcoin/USD,8926.5703125,9.798315081177211,0.35835811627348557
57,2018-02-13,Bitcoin/USD,8598.3095703125,-3.6773444973354663,0.33768344870275824
58,2018-02-14,Bitcoin/USD,9494.6298828125,10.424378247495735,0.39413590285349887
59,2018-02-15,Bitcoin/USD,10166.400390625,7.075267978887334,0.43644565893425813
60,2018-02-16,Bitcoin/USD,10233.900390625,0.6639518158486624,0.4406969746771165
61,2018-02-17,Bitcoin/USD,11112.7001953125,8.58714440383399,0.4960459442250993
62,2018-02-18,Bitcoin/USD,10551.7998046875,-5.047381651325356,0.46071906036081073
63,2018-02-19,Bitcoin/USD,11225.2998046875,6.382797366007709,0.5031377441062199
64,2018-02-20,Bitcoin/USD,11403.7001953125,1.589270609507487,0.5143738387609776
65,2018-02-21,Bitcoin/USD,10690.400390625,-6.2549855965233325,0.4694484655899291
66,2018-02-22,Bitcoin/USD,10005.0,-6.411363144322124,0.4262802660221462
67,2018-02-23,Bitcoin/USD,10301.099609375,2.959516335582202,0.44492934647829663
68,2018-02-24,Bitcoin/USD,9813.0703125,-4.7376427311783935,0.4141920630296923
69,2018-02-25,Bitcoin/USD,9664.73046875,-1.511655771599263,0.40484925542928446
70,2018-02-26,Bitcoin/USD,10366.7001953125,7.263210586495439,0.44906103245958295
71,2018-02-27,Bitcoin/USD,10725.599609375,3.462041028492213,0.4716653988167171
72,2018-02-28,Bitcoin/USD,10397.900390625,-3.0552997565149287,0.4510260973708761
73,2018-03-01,Bitcoin/USD,10951.0,5.319339372337972,0.4858616688776133
74,2018-03-02,Bitcoin/USD,11086.400390625,1.2364203326180156,0.4943895179480316
75,2018-03-03,Bitcoin/USD,11489.7001953125,3.6377885560451295,0.5197903299296565
76,2018-03-04,Bitcoin/USD,11512.599609375,0.19930384320943073,0.5212325912556733
77,2018-03-05,Bitcoin/USD,11573.2998046875,0.5272501204946822,0.5250556386027342
78,2018-03-06,Bitcoin/USD,10779.900390625,-6.855429544313296,0.47508539535268207
79,2018-03-07,Bitcoin/USD,9965.5703125,-7.554152159264859,0.42379688748577976
80,2018-03-08,Bitcoin/USD,9395.009765625,-5.72531755818666,0.3878615832608379
81,2018-03-09,Bitcoin/USD,9337.5498046875,-0.6116008644050375,0.3842426138309472
82,2018-03-10,Bitcoin/USD,8866.0,-5.050037906633486,0.3545432492648766
83,2018-03-11,Bitcoin/USD,9578.6298828125,8.03778347408639,0.3994264291112782
84,2018-03-12,Bitcoin/USD,9205.1201171875,-3.8994070153520632,0.3759018669377536
85,2018-03-13,Bitcoin/USD,9194.849609375,-0.1115738597840088,0.37525500513700655
86,2018-03-14,Bitcoin/USD,8269.8095703125,-10.060415105858134,0.31699371208751415
87,2018-03-15,Bitcoin/USD,8300.8603515625,0.37547153880626016,0.3189493665342723
88,2018-03-16,Bitcoin/USD,8338.349609375,0.45163099033997955,0.3213105320442924
89,2018-03-17,Bitcoin/USD,7916.8798828125,-5.054594090041897,0.29476533376764985
90,2018-03-18,Bitcoin/USD,8223.6796875,3.8752615832098325,0.3140883387983735
91,2018-03-19,Bitcoin/USD,8630.650390625,4.948766471821564,0.33972035297729875
92,2018-03-20,Bitcoin/USD,8913.4697265625,3.276917997335538,0.3575330092033113
93,2018-03-21,Bitcoin/USD,8929.2802734375,0.1773781407242936,0.3585287962675022
94,2018-03-22,Bitcoin/USD,8728.4697265625,-2.2488995834565095,0.34588125494510685
95,2018-03-23,Bitcoin/USD,8879.6201171875,1.7316940467241304,0.3554010776888588
96,2018-03-24,Bitcoin/USD,8668.1201171875,-2.3818586517076135,0.3420802883612359
97,2018-03-25,Bitcoin/USD,8495.7802734375,-1.9882032253830673,0.331225901830034
98,2018-03-26,Bitcoin/USD,8209.400390625,-3.3708485106174635,0.31318899361909
99,2018-03-27,Bitcoin/USD,7833.0400390625,-4.584504758621555,0.28948489454375115
100,2018-03-28,Bitcoin/USD,7954.47998046875,1.5503551724572073,0.29713348024319103
101,2018-03-29,Bitcoin/USD,7165.7001953125,-9.916170347942321,0.24745419256492113
102,2018-03-30,Bitcoin/USD,6890.52001953125,-3.840241264367461,0.23012266940312315
103,2018-03-31,Bitcoin/USD,6973.52978515625,1.2046952245941878,0.2353508282684942
104,2018-04-01,Bitcoin/USD,6844.22998046875,-1.854151465198095,0.22720720908010186
105,2018-04-02,Bitcoin/USD,7083.7998046875,3.5003181497758717,0.24229590486106464
106,2018-04-03,Bitcoin/USD,7456.10986328125,5.2557958843978625,0.2657449065399407
107,2018-04-04,Bitcoin/USD,6853.83984375,-8.077536819799569,0.22781246186609141
108,2018-04-05,Bitcoin/USD,6811.47021484375,-0.6181881962836755,0.22514391860108093
109,2018-04-06,Bitcoin/USD,6636.31982421875,-2.5714036045156208,0.2141125169265349
110,2018-04-07,Bitcoin/USD,6911.08984375,4.1403974915207975,0.23141820744058983
111,2018-04-08,Bitcoin/USD,7023.52001953125,1.6268081926749334,0.2384993359779404
112,2018-04-09,Bitcoin/USD,6770.72998046875,-3.599192973886778,0.22257799860454497
113,2018-04-10,Bitcoin/USD,6834.759765625,0.9456851084145068,0.2266107516956058
114,2018-04-11,Bitcoin/USD,6968.31982421875,1.9541295257440083,0.23502269213585317
115,2018-04-12,Bitcoin/USD,7889.25,13.215957347142847,0.29302513590432966
116,2018-04-13,Bitcoin/USD,7895.9599609375,0.08505194964667506,0.2934477457201453
117,2018-04-14,Bitcoin/USD,7986.240234375,1.1433729892771805,0.29913381901991426
118,2018-04-15,Bitcoin/USD,8329.1103515625,4.293260747550409,0.32072862090072785
119,2018-04-16,Bitcoin/USD,8058.669921875,-3.246930563679795,0.3036956185861226
120,2018-04-17,Bitcoin/USD,7902.08984375,-1.943001508226172,0.29383382079129583
121,2018-04-18,Bitcoin/USD,8163.419921875,3.307100821331388,0.31029303079448434
122,2018-04-19,Bitcoin/USD,8294.3095703125,1.6033678248838168,0.3185367822460331
123,2018-04-20,Bitcoin/USD,8845.830078125,6.649384172813311,0.35327289805895945
124,2018-04-21,Bitcoin/USD,8895.580078125,0.5624118885465323,0.3564062752175847
125,2018-04-22,Bitcoin/USD,8802.4599609375,-1.0468133204319163,0.3505413415853471
126,2018-04-23,Bitcoin/USD,8930.8798828125,1.4589094689994253,0.3586295435937002
127,2018-04-24,Bitcoin/USD,9697.5,8.583925965266449,0.40691316097134694
128,2018-04-25,Bitcoin/USD,8845.740234375,-8.78329224671307,0.35326723947897765
129,2018-04-26,Bitcoin/USD,9281.509765625,4.9263206888732425,0.38071307456729087
130,2018-04-27,Bitcoin/USD,8987.0498046875,-3.1725437819185576,0.3621672631958085
131,2018-04-28,Bitcoin/USD,9348.48046875,4.021683109778507,0.38493105389329985
132,2018-04-29,Bitcoin/USD,9419.080078125,0.7551987685164407,0.3893775906455308
133,2018-04-30,Bitcoin/USD,9240.5498046875,-1.8954109313936152,0.3781333156523211
134,2018-05-01,Bitcoin/USD,9119.009765625,-1.3152901248456694,0.37047842555670585
135,2018-05-02,Bitcoin/USD,9235.919921875,1.2820488107240013,0.37784171426434526
136,2018-05-03,Bitcoin/USD,9743.8603515625,5.499619247287524,0.409833049748267
137,2018-05-04,Bitcoin/USD,9700.759765625,-0.4423358338729533,0.40711846901460014
138,2018-05-05,Bitcoin/USD,9858.150390625,1.6224566817716557,0.4170313170418715
139,2018-05-06,Bitcoin/USD,9654.7998046875,-2.0627661161558675,0.4042237978223816
140,2018-05-07,Bitcoin/USD,9373.009765625,-2.918652325920712,0.3864759692409433
141,2018-05-08,Bitcoin/USD,9234.8203125,-1.4743338221176572,0.3777724581658722
142,2018-05-09,Bitcoin/USD,9325.1796875,0.9784638135047707,0.3834635134762773
143,2018-05-10,Bitcoin/USD,9043.9404296875,-3.0159124782280555,0.36575037445037967
144,2018-05-11,Bitcoin/USD,8441.490234375,-6.661368459868511,0.32780658186341466
145,2018-05-12,Bitcoin/USD,8504.8896484375,0.7510452811321011,0.33179963263514656
146,2018-05-13,Bitcoin/USD,8723.9404296875,2.5755864015265972,0.34559598870645847
147,2018-05-14,Bitcoin/USD,8716.7900390625,-0.08196285477451992,0.3451456395474711
148,2018-05-15,Bitcoin/USD,8510.3798828125,-2.3679606291423294,0.33214542107707873
149,2018-05-16,Bitcoin/USD,8368.830078125,-1.6632607079429262,0.3232302668094269
150,2018-05-17,Bitcoin/USD,8094.31982421875,-3.280150885412081,0.3059409369722759
151,2018-05-18,Bitcoin/USD,8250.9697265625,1.9353065575076878,0.3158071324678494
152,2018-05-19,Bitcoin/USD,8247.1796875,-0.04593446816679725,0.3155684265014427
153,2018-05-20,Bitcoin/USD,8513.25,3.2261975921692887,0.332326188104976
154,2018-05-21,Bitcoin/USD,8418.990234375,-1.1072124702669384,0.3263894766157952
155,2018-05-22,Bitcoin/USD,8041.77978515625,-4.480471395234408,0.3026318363026937
156,2018-05-23,Bitcoin/USD,7557.81982421875,-6.018070301188894,0.272150849623483
157,2018-05-24,Bitcoin/USD,7587.33984375,0.39058908809461723,0.2740100929384858
158,2018-05-25,Bitcoin/USD,7480.14013671875,-1.4128760440268784,0.2672583921661635
159,2018-05-26,Bitcoin/USD,7355.8798828125,-1.6612022186092146,0.259432176260338
160,2018-05-27,Bitcoin/USD,7368.22021484375,0.16776146739541087,0.26020940067273135
161,2018-05-28,Bitcoin/USD,7135.990234375,-3.151778498705937,0.24558298627376113
162,2018-05-29,Bitcoin/USD,7472.58984375,4.716929232239631,0.2667828561756266
163,2018-05-30,Bitcoin/USD,7406.52001953125,-0.8841623265862797,0.2626216164151961
164,2018-05-31,Bitcoin/USD,7494.169921875,1.1834154516914053,0.2681420224847366
165,2018-06-01,Bitcoin/USD,7541.4501953125,0.6308940673935393,0.2711198502001661
166,2018-06-02,Bitcoin/USD,7643.4501953125,1.3525250098900043,0.277544060656041
167,2018-06-03,Bitcoin/USD,7720.25,1.0047792910929054,0.28238110093332125
168,2018-06-04,Bitcoin/USD,7514.47021484375,-2.6654549419546036,0.26942058478225783
169,2018-06-05,Bitcoin/USD,7633.759765625,1.5874645500039364,0.27693373359995904
170,2018-06-06,Bitcoin/USD,7653.97998046875,0.2648788469189478,0.27820725238054
171,2018-06-07,Bitcoin/USD,7678.240234375,0.31696259943396754,0.2797352227413901
172,2018-06-08,Bitcoin/USD,7624.919921875,-0.6944340222814094,0.27637697853479193
173,2018-06-09,Bitcoin/USD,7531.97998046875,-1.2188972783781837,0.27052339281567006
174,2018-06-10,Bitcoin/USD,6786.02001953125,-9.903902597615177,0.22354100280862388
175,2018-06-11,Bitcoin/USD,6906.919921875,1.7816025003725366,0.2311555755218687
176,2018-06-12,Bitcoin/USD,6582.35986328125,-4.699056341537011,0.21071398609071834
177,2018-06-13,Bitcoin/USD,6349.89990234375,-3.5315595890501927,0.19607308695712075
178,2018-06-14,Bitcoin/USD,6675.35009765625,5.125280718084646,0.21657073938450394
179,2018-06-15,Bitcoin/USD,6456.580078125,-3.2772815856963233,0.20279206637563524
180,2018-06-16,Bitcoin/USD,6550.16015625,1.4493753193281167,0.20868596947712753
181,2018-06-17,Bitcoin/USD,6499.27001953125,-0.7769296552266991,0.20548078370840697
182,2018-06-18,Bitcoin/USD,6734.81982421875,3.6242501693211526,0.22031628878833565
183,2018-06-19,Bitcoin/USD,6769.93994140625,0.5214707758210091,0.2225282400044875
184,2018-06-20,Bitcoin/USD,6776.5498046875,0.09763547887364776,0.22294454542412778
185,2018-06-21,Bitcoin/USD,6729.740234375,-0.6907581536569007,0.21999636374729864
186,2018-06-22,Bitcoin/USD,6083.68994140625,-9.599929127557916,0.17930652995209398
187,2018-06-23,Bitcoin/USD,6162.47998046875,1.2951028047344604,0.18426892007723222
188,2018-06-24,Bitcoin/USD,6173.22998046875,0.17444275736506754,0.1849459814733171
189,2018-06-25,Bitcoin/USD,6249.18017578125,1.2303153382069887,0.18972951126598672
190,2018-06-26,Bitcoin/USD,6093.669921875,-2.488490482462502,0.17993509362735643
191,2018-06-27,Bitcoin/USD,6157.1298828125,1.0414079159373646,0.18393195778994564
192,2018-06-28,Bitcoin/USD,5903.43994140625,-4.120262950996379,0.16795394235727584
193,2018-06-29,Bitcoin/USD,6218.2998046875,5.333498204544251,0.18778458966930275
194,2018-06-30,Bitcoin/USD,6404.0,2.9863499854496434,0.19948044394758285
195,2018-07-01,Bitcoin/USD,6385.81982421875,-0.283887816696593,0.19833541183637157
196,2018-07-02,Bitcoin/USD,6614.18017578125,3.5760537855519248,0.21271810750514686
197,2018-07-03,Bitcoin/USD,6529.58984375,-1.2789239147277698,0.20739040068650877
198,2018-07-04,Bitcoin/USD,6597.5498046875,1.0407998444580624,0.21167068589862187
199,2018-07-05,Bitcoin/USD,6639.14013671875,0.6303905732049309,0.21429014713292052
200,2018-07-06,Bitcoin/USD,6673.5,0.5175348399594437,0.2164542156912915
201,2018-07-07,Bitcoin/USD,6856.93017578125,2.748635285551071,0.22800709856557458
202,2018-07-08,Bitcoin/USD,6773.8798828125,-1.2111876720297454,0.22277638718858128
203,2018-07-09,Bitcoin/USD,6741.75,-0.4743202325453666,0.2207527682757372
204,2018-07-10,Bitcoin/USD,6329.9501953125,-6.108203429191239,0.19481660542278942
205,2018-07-11,Bitcoin/USD,6394.7099609375,1.0230691178732654,0.19889533447620247
206,2018-07-12,Bitcoin/USD,6228.81005859375,-2.5943303661489003,0.18844655126771873
207,2018-07-13,Bitcoin/USD,6238.0498046875,0.14833886419449716,0.18902849316443537
208,2018-07-14,Bitcoin/USD,6276.1201171875,0.6102918971790272,0.19142625492542484
209,2018-07-15,Bitcoin/USD,6359.64013671875,1.3307587804530119,0.19668655083471437
210,2018-07-16,Bitcoin/USD,6741.75,6.008356684760452,0.2207527682757372
211,2018-07-17,Bitcoin/USD,7321.0400390625,8.59257669095561,0.2572378773534772
212,2018-07-18,Bitcoin/USD,7370.77978515625,0.6794081964906162,0.2603706086959089
213,2018-07-19,Bitcoin/USD,7466.85986328125,1.3035266406750123,0.26642196793602557
214,2018-07-20,Bitcoin/USD,7354.1298828125,-1.5097374603627811,0.2593219569633009
215,2018-07-21,Bitcoin/USD,7419.2900390625,0.8860348850009636,0.26342590360141555
216,2018-07-22,Bitcoin/USD,7418.490234375,-0.010780070374505346,0.26337552993831653
217,2018-07-23,Bitcoin/USD,7711.10986328125,3.944463356578143,0.28180543267962793
218,2018-07-24,Bitcoin/USD,8424.26953125,9.24846981320644,0.32672197969603095
219,2018-07-25,Bitcoin/USD,8181.39013671875,-2.8830914494162863,0.3114248390503033
220,2018-07-26,Bitcoin/USD,7951.580078125,-2.808936559110453,0.29695083727301713
221,2018-07-27,Bitcoin/USD,8165.009765625,2.6841166837664243,0.31039316305764075
222,2018-07-28,Bitcoin/USD,8192.150390625,0.3324016232566285,0.3121025462625817
223,2018-07-29,Bitcoin/USD,8218.4599609375,0.3211558511255985,0.3137595876026909
224,2018-07-30,Bitcoin/USD,8180.47998046875,-0.4621301393359478,0.31136751517483535
225,2018-07-31,Bitcoin/USD,7780.43994140625,-4.890178082675012,0.2861720112364637
226,2018-08-01,Bitcoin/USD,7624.91015625,-1.9989844575310611,0.2763763634717504
227,2018-08-02,Bitcoin/USD,7567.14990234375,-0.7575204523413981,0.2727384808533335
228,2018-08-03,Bitcoin/USD,7434.39013671875,-1.7544223034868245,0.2643769448293372
229,2018-08-04,Bitcoin/USD,7032.85009765625,-5.401116052267385,0.23908696720779093
230,2018-08-05,Bitcoin/USD,7068.47998046875,0.5066208196926381,0.24133102471470916
231,2018-08-06,Bitcoin/USD,6951.7998046875,-1.650710988835713,0.23398222074169714
232,2018-08-07,Bitcoin/USD,6753.1201171875,-2.857960428694062,0.22146888617495739
233,2018-08-08,Bitcoin/USD,6305.7998046875,-6.623905761153514,0.1932955545211562
234,2018-08-09,Bitcoin/USD,6568.22998046875,4.161727043509522,0.20982405137596982
235,2018-08-10,Bitcoin/USD,6184.7099609375,-5.839016305331612,0.18566901883175418
236,2018-08-11,Bitcoin/USD,6295.72998046875,1.795072367701156,0.19266133226591192
237,2018-08-12,Bitcoin/USD,6322.68994140625,0.4282261313801161,0.19435933680458511
238,2018-08-13,Bitcoin/USD,6297.56982421875,-0.39730110791915685,0.1927772101429308
239,2018-08-14,Bitcoin/USD,6199.7099609375,-1.5539305797755087,0.1866137556635005
240,2018-08-15,Bitcoin/USD,6308.52001953125,1.7550830487124358,0.19346688033136644
241,2018-08-16,Bitcoin/USD,6334.72998046875,0.41546925200131035,0.19511764802845233
242,2018-08-17,Bitcoin/USD,6580.6298828125,3.881774015655104,0.21060502767291636
243,2018-08-18,Bitcoin/USD,6423.759765625,-2.3838161388960444,0.200724962505757
244,2018-08-19,Bitcoin/USD,6506.06982421875,1.2813377460690445,0.20590905210420446
245,2018-08-20,Bitcoin/USD,6308.52978515625,-3.0362422230262642,0.19346749539440794
246,2018-08-21,Bitcoin/USD,6488.759765625,2.8569252521058797,0.20481882210999097
247,2018-08-22,Bitcoin/USD,6376.7099609375,-1.7268292976586608,0.1977616502781069
248,2018-08-23,Bitcoin/USD,6534.8798828125,2.4804314896540447,0.20772358033609012
249,2018-08-24,Bitcoin/USD,6719.9599609375,2.8321879123101024,0.2193803781112349
250,2018-08-25,Bitcoin/USD,6763.18994140625,0.6433071137334379,0.22210310843020167
251,2018-08-26,Bitcoin/USD,6707.259765625,-0.8269792252739938,0.21858048862576218
252,2018-08-27,Bitcoin/USD,6884.64013671875,2.6446026737003914,0.22975233994583508
253,2018-08-28,Bitcoin/USD,7096.27978515625,3.074084399978072,0.2430819246749515
254,2018-08-29,Bitcoin/USD,7047.16015625,-0.6921884479385465,0.23998824983565514
255,2018-08-30,Bitcoin/USD,6978.22998046875,-0.9781269937524706,0.23564685811036887
256,2018-08-31,Bitcoin/USD,7037.580078125,0.8505036065358018,0.2393848729919422
257,2018-09-01,Bitcoin/USD,7193.25,2.2119808250405715,0.249189346911301
258,2018-09-02,Bitcoin/USD,7272.72021484375,1.1047887233691212,0.25419457617727986
259,2018-09-03,Bitcoin/USD,7260.06005859375,-0.17407731737240084,0.2533972084502773
260,2018-09-04,Bitcoin/USD,7361.66015625,1.399438804035591,0.25979623207460273
261,2018-09-05,Bitcoin/USD,6792.830078125,-7.726926617796492,0.22396991702061494
262,2018-09-06,Bitcoin/USD,6529.169921875,-3.881447838641905,0.2073639529757242
263,2018-09-07,Bitcoin/USD,6467.06982421875,-0.9511178051622271,0.20345273634166408
264,2018-09-08,Bitcoin/USD,6225.97998046875,-3.727961044229555,0.1882683059982916
265,2018-09-09,Bitcoin/USD,6300.85986328125,1.2027003467310005,0.19298442488161266
266,2018-09-10,Bitcoin/USD,6329.7001953125,0.45772057555697465,0.19480085980892697
267,2018-09-11,Bitcoin/USD,6321.2001953125,-0.13428756082783933,0.19426550893760408
268,2018-09-12,Bitcoin/USD,6351.7998046875,0.4840791057003857,0.19619274747184487
269,2018-09-13,Bitcoin/USD,6517.31005859375,2.6057221416850407,0.2066169896649727
270,2018-09-14,Bitcoin/USD,6512.7099609375,-0.0705827652036306,0.20632726421927342
271,2018-09-15,Bitcoin/USD,6543.2001953125,0.4681650888474609,0.2082476140474494
272,2018-09-16,Bitcoin/USD,6517.18017578125,-0.39766503781880624,0.20660880932652073
273,2018-09-17,Bitcoin/USD,6281.2001953125,-3.6208908470212964,0.19174621071961392
274,2018-09-18,Bitcoin/USD,6371.2998046875,1.4344330155602991,0.19742090535311507
275,2018-09-19,Bitcoin/USD,6398.5400390625,0.4275459515334479,0.19913656220107936
276,2018-09-20,Bitcoin/USD,6519.669921875,1.8930862676956428,0.20676561964895154
277,2018-09-21,Bitcoin/USD,6734.9501953125,3.3020118505568075,0.22032449987993968
278,2018-09-22,Bitcoin/USD,6721.97998046875,-0.19258070910126435,0.21950760390136947
279,2018-09-23,Bitcoin/USD,6710.6298828125,-0.1688505126350992,0.21879274688138436
280,2018-09-24,Bitcoin/USD,6595.41015625,-1.7169733478761051,0.21153592558622888
281,2018-09-25,Bitcoin/USD,6446.47021484375,-2.2582362260686772,0.2021553223619208
282,2018-09-26,Bitcoin/USD,6495.0,0.752811748738158,0.20521184739351045
283,2018-09-27,Bitcoin/USD,6676.75,2.798306389530403,0.2166589086715032
284,2018-09-28,Bitcoin/USD,6644.1298828125,-0.4885628065675718,0.21460441359397572
285,2018-09-29,Bitcoin/USD,6601.9599609375,-0.6346944237813346,0.21194844836816396
286,2018-09-30,Bitcoin/USD,6625.56005859375,0.3574710812529469,0.21343484046740854
287,2018-10-01,Bitcoin/USD,6589.6201171875,-0.5424438249508223,0.21117125470892265
288,2018-10-02,Bitcoin/USD,6556.10009765625,-0.5086790882500303,0.2090600815721208
289,2018-10-03,Bitcoin/USD,6502.58984375,-0.8161903129785819,0.20568987438936542
290,2018-10-04,Bitcoin/USD,6576.68994140625,1.1395474639611658,0.2103568804888226
291,2018-10-05,Bitcoin/USD,6622.47998046875,0.6962474963919218,0.21324084958411899
292,2018-10-06,Bitcoin/USD,6588.31005859375,-0.5159686699812593,0.21108874400190522
293,2018-10-07,Bitcoin/USD,6602.9501953125,0.22221383918707982,0.2120108157605722
294,2018-10-08,Bitcoin/USD,6652.22998046875,0.7463298025666587,0.21511457763374914
295,2018-10-09,Bitcoin/USD,6642.64013671875,-0.14415983479458827,0.21451058572699466
296,2018-10-10,Bitcoin/USD,6585.52978515625,-0.8597538085317824,0.21091363555398973
297,2018-10-11,Bitcoin/USD,6256.240234375,-5.000198336714945,0.19017417109184023
298,2018-10-12,Bitcoin/USD,6274.580078125,0.2931448132255543,0.19132925948378005
299,2018-10-13,Bitcoin/USD,6285.990234375,0.1818473285531752,0.1920478991414704
300,2018-10-14,Bitcoin/USD,6290.93017578125,0.07858652689651802,0.19235902878101394
301,2018-10-15,Bitcoin/USD,6596.5400390625,4.857943972383971,0.21160708838013062
302,2018-10-16,Bitcoin/USD,6596.10986328125,-0.006521233536105342,0.21157999485315246
303,2018-10-17,Bitcoin/USD,6544.43017578125,-0.7834873671174969,0.20832508123752652
304,2018-10-18,Bitcoin/USD,6476.7099609375,-1.0347763368972918,0.2040598958230823
305,2018-10-19,Bitcoin/USD,6465.41015625,-0.1744682833668909,0.20334820637776088
306,2018-10-20,Bitcoin/USD,6489.18994140625,0.3678001021058641,0.20484591563696913
307,2018-10-21,Bitcoin/USD,6482.35009765625,-0.10540366073054086,0.20441512548270147
308,2018-10-22,Bitcoin/USD,6487.16015625,0.07420238835125215,0.20471807478379303
309,2018-10-23,Bitcoin/USD,6475.740234375,-0.17603884596555375,0.2039988200630612
310,2018-10-24,Bitcoin/USD,6495.83984375,0.31038319400622516,0.2052647428150796
311,2018-10-25,Bitcoin/USD,6476.2900390625,-0.3009588468581126,0.2040334481122977
312,2018-10-26,Bitcoin/USD,6474.75,-0.023779649354971344,0.20393645267065294
313,2018-10-27,Bitcoin/USD,6480.3798828125,0.0869513542993916,0.20429103651407854
